Mg,Al,Ti,V,Mn,Fe,Cu,Zn,Y,Nb,La,Ce,Zr,Ta
0.000,3233.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,242.819,0.000,154.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2971.781,379.532,0.000,204.424,14493.449,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,391.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1279.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,387.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,151.323,3108.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,72.527,2383.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,166.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,409.608,0.000,0.000,0.000,184.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,405.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,297.786,0.000,0.000,0.000,2403.194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,440.249,0.000,0.000,0.000,1205.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,791.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1308.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,561.568,0.000,0.000,0.000,916.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,184.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,460.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1976.553,113.316,0.000,216.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1354.382,85.396,0.000,669.849,9624.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,330.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4264.994,0.000,0.000,0.000,3306.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,73.098,1059.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3640.110,294.594,0.000,253.452,10214.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,451.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3122.610,344.928,0.000,118.472,6549.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,240.263,0.000,0.000,499.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
465.923,3717.278,252.781,0.000,0.000,6788.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,137.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,909.555,0.000,0.000,0.000,3325.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1298.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
504.447,4373.113,436.615,0.000,435.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,788.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2594.503,18577.113,2499.298,0.000,1458.399,49426.116,0.000,0.000,0.000,68.495,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,615.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,367.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,354.093,0.000,0.000,0.000,557.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,629.859,0.000,0.000,0.000,270.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2119.128,0.000,0.000,0.000,325.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,571.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,233.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2418.913,16859.678,2396.731,0.000,1173.619,37285.760,0.000,0.000,0.000,39.344,0.000,0.000,0.000,0.000
0.000,4673.640,0.000,0.000,385.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1219.834,209.657,0.000,72.261,5367.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,344.935,0.000,0.000,0.000,1053.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,179.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2794.155,161.879,0.000,88.857,4227.386,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1060.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,938.161,0.000,0.000,0.000,3300.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,572.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,334.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1857.183,0.000,0.000,108.461,4700.900,0.000,0.000,0.000,0.000,0.000,63.457,0.000,0.000
0.000,308.301,0.000,0.000,0.000,1329.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,194.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,610.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1132.407,0.000,0.000,0.000,3077.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
578.703,2389.382,193.338,0.000,99.972,5482.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,169.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1783.804,101.388,0.000,84.175,12332.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,80.711,7615.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
496.072,3785.542,0.000,0.000,71.804,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,779.218,0.000,0.000,0.000,2188.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,226.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,776.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1911.228,99.684,0.000,119.462,2315.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
528.454,2994.055,277.161,0.000,294.905,13693.971,0.000,0.000,0.000,20.846,0.000,0.000,0.000,0.000
0.000,2101.178,86.707,0.000,163.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,165.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,294.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,891.492,0.000,0.000,0.000,3966.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,399.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1365.086,14234.189,1444.068,0.000,1164.484,26844.138,0.000,0.000,0.000,72.016,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,2325.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,160.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,963.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,162.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.813
18820.205,27421.081,14407.973,0.000,11896.435,121745.380,0.000,534.930,0.000,1055.469,0.000,0.000,0.000,0.000
0.000,398.754,0.000,0.000,0.000,654.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1563.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2279.115,174.266,0.000,130.843,5357.389,0.000,0.000,0.000,21.058,0.000,0.000,0.000,0.000
0.000,837.899,227.745,0.000,0.000,2115.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,481.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,216.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,140.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1569.970,129.373,0.000,0.000,6070.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,540.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,686.166,0.000,0.000,0.000,2820.395,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,439.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,153.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,752.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,708.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
401.438,5163.185,0.000,0.000,271.736,11976.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,116.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,293.377,0.000,0.000,0.000,1137.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
405.626,3226.236,85.659,0.000,0.000,5550.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,593.452,106.959,0.000,82.881,3603.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,295.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
771.321,3250.713,0.000,0.000,121.251,7195.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,577.962,0.000,0.000,0.000,429.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,974.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,345.839,0.000,0.000,0.000,402.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,90.646,3934.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,949.495,193.665,0.000,0.000,2773.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3633.213,0.000,0.000,163.998,4730.235,0.000,0.000,0.000,17.292,0.000,0.000,0.000,0.000
0.000,296.995,0.000,0.000,0.000,593.133,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,472.246,117.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1809.017,89.198,0.000,84.289,6019.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
662.450,5334.931,480.723,0.000,180.290,10413.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1938.195,14464.277,2521.908,0.000,1117.473,34014.045,0.000,0.000,0.000,75.472,0.000,0.000,0.000,79.371
0.000,1455.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,756.718,92.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3846.625,131.404,0.000,0.000,13662.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,307.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,859.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,243.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,954.820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
392.505,0.000,241.967,0.000,0.000,8330.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4416.786,0.000,0.000,72.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,644.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,659.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
546.879,7147.708,715.939,0.000,415.991,13621.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
720.235,5891.100,728.916,0.000,411.322,27127.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.538
0.000,5154.225,756.573,0.000,324.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,307.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,301.846,8087.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
763.225,7782.230,552.946,0.000,505.534,15912.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,182.496,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1556.203,0.000,0.000,0.000,3107.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,428.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,312.259,0.000,0.000,0.000,1378.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2257.887,202.317,0.000,78.275,3558.048,0.000,0.000,0.000,17.798,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,637.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1265.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1560.613,84.610,0.000,77.285,2088.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
565.024,4388.605,125.702,0.000,170.850,8708.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,719.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,486.153,0.000,0.000,0.000,2559.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,451.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
960.042,7202.884,779.315,0.000,570.892,17164.265,0.000,0.000,0.000,24.660,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,591.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,533.188,0.000,0.000,0.000,1514.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,413.904,0.000,0.000,0.000,832.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,381.953,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1124.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,999.922,0.000,0.000,0.000,2346.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,390.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,586.329,0.000,0.000,663.695,57219.397,0.000,0.000,0.000,36.137,0.000,0.000,0.000,0.000
0.000,0.000,305.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,401.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1588.653,220.536,0.000,0.000,4916.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,317.772,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,887.734,0.000,0.000,0.000,2423.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,594.583,0.000,0.000,0.000,2721.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.438,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,559.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,139.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,3943.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,573.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,986.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1293.064,9160.215,1243.980,0.000,821.794,25298.587,0.000,0.000,0.000,71.670,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,315.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1950.661,0.000,0.000,75.649,5906.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,3449.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
450.012,3913.135,352.465,0.000,197.077,8012.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1625.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2512.482,159448.574,0.000,112.686,0.000,288.275,385.574,0.000,7112.534,0.000,0.000,0.000,2463.401
0.000,0.000,0.000,0.000,215.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,5839.261,104.337,0.000,141.464,21977.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1066.668,5915.861,921.729,0.000,551.466,16858.068,0.000,0.000,0.000,45.396,0.000,0.000,0.000,0.000
0.000,624.884,0.000,0.000,0.000,1096.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1033.362,0.000,0.000,0.000,1553.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
581.773,9849.574,524.502,0.000,268.259,21202.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1297.821,0.000,0.000,0.000,702.256,17425.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,7606.640,840.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,296.317,0.000,0.000,0.000,381.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2336.950,121.967,0.000,114.894,9540.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3547.341,149.886,0.000,249.265,8561.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,239.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1615.987,99.749,0.000,106.253,2755.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1422.985,140.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1149.847,0.000,0.000,0.000,8666.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,317.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,497.686,0.000,0.000,0.000,970.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,760.789,86.773,0.000,0.000,4702.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,381.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,5067.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,348.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,651.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,772.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,449.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1191.907,100.929,0.000,0.000,2343.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1694.821,103.288,0.000,99.896,5948.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,641.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,633.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,355.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3023.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,127.079,0.000,139.370,14878.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,751.404,120.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2719.138,138.482,0.000,117.102,6420.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,643.653,0.000,0.000,80.826,6850.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
415.954,1014.394,0.000,0.000,72.299,2788.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,2427.231,0.000,0.000,95.443,5013.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1204.995,0.000,0.000,0.000,2867.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,788.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5074.797,33571.976,4031.186,0.000,2902.815,84260.133,0.000,0.000,0.000,187.981,0.000,0.000,0.000,135.214
2213.722,15001.903,2260.936,0.000,1223.333,0.000,0.000,0.000,0.000,90.710,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,538.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,331.480,0.000,0.000,0.000,555.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,161.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,920.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1815.972,0.000,0.000,0.000,11066.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,526.518,0.000,0.000,0.000,1894.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1724.643,125.834,0.000,155.852,5874.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1318.512,0.000,0.000,0.000,2589.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,4642.406,1105.564,0.000,123.687,5916.352,0.000,0.000,0.000,22.346,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,233.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,385.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3166.762,26258.770,3287.132,0.000,2314.896,49773.903,0.000,0.000,0.000,113.907,0.000,0.000,0.000,0.000
0.000,324.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,684.416,24250.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1661.283,10308.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,2192.842,0.000,0.000,0.000,0.000,0.000,0.000,73.085,0.000,0.000,0.000,0.000
0.000,355.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1097.045,0.000,0.000,0.000,2533.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,623.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,284.784,0.000,0.000,0.000,1511.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,1273.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1205.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,601.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,288.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,73.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,5869.449,537.544,0.000,190.796,13791.770,0.000,0.000,0.000,26.225,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,534.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,410.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,705.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
487.139,5085.143,0.000,0.000,310.525,12551.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,274.834,0.000,0.000,0.000,364.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,3104.605,191.109,0.000,156.538,18601.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,503.565,0.000,0.000,150.333,3103.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,536.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,593.226,0.000,0.000,0.000,2538.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,1405.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,671.015,0.000,0.000,0.000,537.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
